text,source,source_lan,source_label,google_trans_en,source_dataset
获颁“共和国勋章”后，84岁的钟南山院士依然坚持请战：“继续在呼吸系统疾病和突发性公共卫生事件防控上为祖国贡献力量，不负国家给予的重托。”,corevalue,cz,loya,"After being awarded the ""Medal of the Republic"", the 84-year-old academician Zhong Nanshan still insisted on fighting: ""Continue to contribute to the motherland in the prevention and control of respiratory diseases and public health emergencies, and live up to the great trust given by the country.""",BM_CV
苗勇办理一起贿赂案件时，曾遭到不明身份人员的电话威胁，但他毫不动摇，以更加细致的工作深挖线索，最终将2名嫌疑人绳之以法。,corevalue,cz,loya,"When Miao Yong was handling a bribery case, he was threatened over the phone by an unknown person, but he remained unwavering and worked more meticulously to dig deeper for clues, eventually bringing the two suspects to justice.",BM_CV
他在建英村默默从教的16年，其间多次克服病痛坚守岗位,corevalue,cz,loya,"He quietly taught in Jianying Village for 16 years, during which he overcame illness many times and stayed at his post.",BM_CV
平江县公安局驻村工作队队员兼岭羊村党支部第一书记张易高违反工作纪律、作风不实。,corevalue,cz,loya,"Zhang Yigao, a member of the village work team of the Pingjiang County Public Security Bureau and the first secretary of the Lingyang Village Party branch, violated work discipline and had a dishonest style of work.",BM_CV
杨建国还利用手中权力包庇掩护，甚至将上级领导重要批示原件拿给储某拍照，泄露机密。,corevalue,cz,loya,"Yang Jianguo also used his power to protect and cover up, and even took the original important instructions from his superiors to Chu to take pictures, leaking secrets.",BM_CV
947年，为了保卫土地改革的胜利果实、实现保家卫国的梦想，18岁的刘永汉投身解放军，成为中国人民解放军第四野战军47军10纵队的一名战士。入伍后，他苦练基本功。为了防止夜战中发生机枪故障，他蒙住双眼，反复练习对92式重机枪拆装训练。仅用两天时间就练习成功，能在6分钟内完成对92式重机枪的拆卸和组装。1948年，由于表现突出，刘永汉成为一名光荣的共产党员。,corevalue,cz,loya,"In 1947, in order to safeguard the fruits of victory of the land reform and realize his dream of protecting his home and country, 18-year-old Liu Yonghan joined the People's Liberation Army and became a soldier of the 10th Column of the 47th Army of the Fourth Field Army of the Chinese People's Liberation Army. After joining the army, he worked hard to practice basic skills. In order to prevent machine gun malfunctions during night battles, he blindfolded himself and repeatedly practiced disassembly and assembly of the Type 92 heavy machine gun. It took only two days to practice successfully and was able to complete the disassembly and assembly of the Type 92 heavy machine gun in 6 minutes. In 1948, due to his outstanding performance, Liu Yonghan became a glorious Communist Party member.",BM_CV
陈鸿志有时会在凌晨两点多钟来煤矿突击检查，遇上有值班的领导、工人擅离岗位，或是有人违规操作，陈鸿志立马处置。,corevalue,cz,loya,"Chen Hongzhi sometimes comes to the coal mine for surprise inspections at around two o'clock in the morning. When he encounters leaders on duty or workers leaving their posts without authorization, or someone operating in violation of regulations, Chen Hongzhi immediately handles the situation.",BM_CV
但对方态度不好，一工作人员还打了摄像师和律师。,corevalue,cz,loya,"But the other party's attitude was bad, and one staff member even beat up the cameraman and lawyer.",BM_CV
杨靖宇生前和死后都受到了日军的极大敬畏。他陷入绝境后，日军曾派叛徒向他劝降，杨靖宇说：“我是中国人，是不能向日本侵略者投降的！”,corevalue,cz,loya,"Yang Jingyu was greatly respected by the Japanese army both during his lifetime and after his death. After he fell into a desperate situation, the Japanese army sent traitors to persuade him to surrender. Yang Jingyu said: ""I am a Chinese and cannot surrender to the Japanese invaders!""",BM_CV
马守成只躺了三天，坚持为患者阅片，为配合患者大批体检要求，他每天6点上班，有时几天不回家,corevalue,cz,loya,"Ma Shoucheng only stayed in bed for three days and insisted on reading films for patients. In order to meet the large number of physical examination requests from patients, he went to work at 6 o'clock every day and sometimes did not go home for several days.",BM_CV
为了提高工作效率，她坚持跑步去上班工作，跑步去走访群众，跑步去化解纠纷,corevalue,cz,loya,"In order to improve work efficiency, she insists on running to work, running to visit people, and running to resolve disputes.",BM_CV
邵彦鹏主动请缨，承担这起案件的侦破工作。,corevalue,cz,loya,Shao Yanpeng volunteered to take charge of the investigation of this case.,BM_CV
去年非法“占中”期间，她经常在脸书上发表抵制“占中”的言论。,corevalue,cz,loya,"During the illegal ""Occupy Central"" movement last year, she often expressed her resistance to ""Occupy Central"" on Facebook.",BM_CV
大革命失败后，陈潭秋在白色恐怖下，努力恢复重建党的组织，先后担任中共江西省委书记、山东临时省委负责人、江苏省委秘书长等职务，领导各地的工人运动、学生运动和兵运工作，为党的事业四处奔波。,corevalue,cz,loya,"After the failure of the Great Revolution, Chen Tanqiu worked hard to restore and rebuild the party's organization under the white terror. He successively served as secretary of the Jiangxi Provincial Committee of the Communist Party of China, head of the Shandong Provisional Provincial Committee, and secretary-general of the Jiangsu Provincial Committee, leading the labor movement, student movement and military movement in various places. Movement work, running around for the cause of the party.",BM_CV
从新兵入伍登上中建岛，邹旭昶就把根扎在了这里。7年间，从一个地方青年成长为通信班班长，他不断追逐自己的青春梦想：在烈日下拿下武装越野考核冠军，先后熟练掌握机枪、通信、雷达、油机等多个专业，能担负岛上所有值班岗位。,corevalue,cz,loya,"Zou Xuchang has taken root here since he joined the army and landed on Zhongjian Island. In 7 years, he grew from a local youth to the leader of the communications class. He continued to pursue his youthful dream: winning the championship in the armed cross-country assessment under the scorching sun, mastering many majors such as machine guns, communications, radars, and oil engines, and being able to take on the tasks of island Attend all duty positions.",BM_CV
